report_year,agency_code,agency_jurisdiction,population,violent_crimes,homicides,rapes,assaults,robberies,months_reported,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita,agency_jurisdiction,State,lat,lng
2000,NM00101,"Albuquerque, NM",448607,5136,33,239,3317,1547,12,1144.88,7.36,53.28,739.4,344.85,Albuquerque, NM,35.1053,-106.6464
2000,TX22001,"Arlington, TX",332969,2157,14,96,1452,595,12,647.81,4.2,28.83,436.08,178.7,Arlington, TX,32.6998,-97.125
2000,GAAPD00,"Atlanta, GA",416474,11583,134,278,6849,4322,12,2781.21,32.17,66.75,1644.52,1037.76,Atlanta, GA,33.7627,-84.4224
2000,CO00101,"Aurora, CO",276393,1513,22,165,853,473,12,547.41,7.96,59.7,308.62,171.13,Aurora, CO,39.7087,-104.7273
2000,TX22701,"Austin, TX",656562,3098,32,379,1682,1005,12,471.85,4.87,57.72,256.18,153.07,Austin, TX,30.3004,-97.7522
2000,MD00301,"Baltimore County, MD",754292,6176,33,238,4323,1582,12,818.78,4.37,31.55,573.12,209.73,,,,
2000,MDBPD00,"Baltimore, MD",651154,16003,261,366,8763,6613,12,2457.64,40.08,56.21,1345.76,1015.58,Baltimore, MD,39.3051,-76.6144
2000,MA01301,"Boston, MA",589141,7322,39,325,4507,2451,12,1242.83,6.62,55.17,765.01,416.03,Boston, MA,42.3188,-71.0846
2000,NY01401,"Buffalo, NY",292648,3657,39,176,1887,1555,12,1249.62,13.33,60.14,644.8,531.36,Buffalo, NY,42.9016,-78.8487
2000,NC06001,"Charlotte, NC",625810,7516,75,308,4482,2651,12,1201,11.98,49.22,716.19,423.61,Charlotte, NC,35.208,-80.8304
2000,ILCPD00,"Chicago, IL",2896016,48522,631,2001,26545,19345,12,1675.47,21.79,69.09,916.6,667.99,Chicago, IL,41.8373,-87.6862
2000,OHCIP00,"Cincinnati, OH",331285,2783,22,284,1073,1404,12,840.06,6.64,85.73,323.89,423.8,Cincinnati, OH,39.1413,-84.5061
2000,OHCLP00,"Cleveland, OH",478403,6041,71,615,2271,3084,12,1262.74,14.84,128.55,474.7,644.64,Cleveland, OH,41.4767,-81.6804
2000,OHCOP00,"Columbus, OH",711470,5998,67,578,2255,3098,12,843.04,9.42,81.24,316.95,435.44,Columbus, OH,39.9862,-82.985
2000,TXDPD00,"Dallas, TX",1188580,16042,231,633,8132,7046,12,1349.68,19.43,53.26,684.18,592.81,Dallas, TX,32.7936,-96.7662
2000,CODPD00,"Denver, CO",554636,2885,32,296,1518,1039,12,520.16,5.77,53.37,273.69,187.33,Denver, CO,39.7621,-104.8759
2000,MI82349,"Detroit, MI",951270,22112,396,811,13037,7868,12,2324.47,41.63,85.25,1370.48,827.1,Detroit, MI,42.3834,-83.1024
2000,TX07102,"El Paso, TX",563662,4396,20,188,3457,731,12,779.9,3.55,33.35,613.31,129.69,El Paso, TX,31.8479,-106.4309
2000,VA02901,"Fairfax County, VA",933641,154,2,30,15,107,12,16.49,0.21,3.21,1.61,11.46,Fairfax County, VA,38.8531,-77.2998
2000,TX22012,"Fort Worth, TX",534694,3816,61,325,2116,1314,12,713.68,11.41,60.78,395.74,245.75,Fort Worth, TX,32.7811,-97.3473
2000,CA01005,"Fresno, CA",427652,3843,24,161,2354,1304,12,898.63,5.61,37.65,550.45,304.92,Fresno, CA,36.7831,-119.7941
2000,HI00200,"Honolulu, HI",876303,2302,20,240,1058,984,12,262.69,2.28,27.39,120.73,112.29,Honolulu, HI,21.3294,-157.846
2000,TXHPD00,"Houston, TX",1953631,21491,230,813,12192,8256,12,1100.05,11.77,41.61,624.07,422.6,Houston, TX,29.7863,-95.3889
2000,INIPD00,"Indianapolis, IN",793778,6843,96,443,3753,2551,12,862.08,12.09,55.81,472.8,321.37,Indianapolis, IN,39.7771,-86.1458
2000,FL01602,"Jacksonville, FL",735617,8207,79,443,5663,2022,12,1115.66,10.74,60.22,769.83,274.87,Jacksonville, FL,30.3322,-81.6749
2000,MOKPD00,"Kansas City, MO",441545,7181,113,310,4493,2265,12,1626.33,25.59,70.21,1017.56,512.97,Kansas City, MO,39.1239,-94.5541
2000,NV00201,"Las Vegas, NV",1060541,6349,90,443,2450,3366,12,598.66,8.49,41.77,231.01,317.39,Las Vegas, NV,36.2333,-115.2654
2000,CA01941,"Long Beach, CA",461522,3216,49,114,1534,1519,12,696.82,10.62,24.7,332.38,329.13,Long Beach, CA,33.7981,-118.1675
2000,CA01900,"Los Angeles County, CA",986997,9401,111,248,7105,1937,12,952.49,11.25,25.13,719.86,196.25,,,,
2000,CA01942,"Los Angeles, CA",3694820,50241,550,1459,32705,15527,12,1359.77,14.89,39.49,885.16,420.24,Los Angeles, CA,34.1139,-118.4068
2000,KY05680,"Louisville, KY",623771,3323,50,145,1673,1455,3,532.73,8.02,23.25,268.21,233.26,Louisville, KY,38.1663,-85.6485
2000,TNMPD00,"Memphis, TN",650100,9616,147,574,4808,4087,12,1479.16,22.61,88.29,739.58,628.67,Memphis, TN,35.1046,-89.9773
2000,AZ00717,"Mesa, AZ",396375,2393,15,120,1825,433,12,603.72,3.78,30.27,460.42,109.24,Mesa, AZ,33.4017,-111.718
2000,FL01300,"Miami-Dade County, FL",1204294,12604,101,726,8261,3516,12,1046.59,8.39,60.28,685.96,291.96,,,,
2000,FL01306,"Miami, FL",362470,7877,66,118,4616,3077,12,2173.15,18.21,32.55,1273.48,848.9,Miami, FL,25.7839,-80.2102
2000,WIMPD00,"Milwaukee, WI",596974,5711,122,303,2265,3021,12,956.66,20.44,50.76,379.41,506.05,Milwaukee, WI,43.0642,-87.9673
2000,MN02711,"Minneapolis, MN",382618,4404,50,422,1984,1948,12,1151.02,13.07,110.29,518.53,509.12,Minneapolis, MN,44.9635,-93.2678
2000,MD01604,"Montgomery County, MD",856042,1692,11,168,805,708,12,197.65,1.28,19.63,94.04,82.71,Montgomery County, MD,39.1783,-77.1957
2000,TN01901,"Nashville, TN",553168,8978,72,406,6250,2250,12,1623.02,13.02,73.4,1129.86,406.75,Nashville, TN,36.1715,-86.7843
2000,NY02900,"Nassau County, NY",1042131,1462,19,85,653,705,0,140.29,1.82,8.16,62.66,67.65,Nassau County, NY,42.514,-73.6108
2000,LANPD00,"New Orleans, LA",484674,5155,204,227,2303,2421,12,1063.6,42.09,46.84,475.16,499.51,New Orleans, LA,30.0687,-89.9288
2000,NY03030,"New York City, NY",8008278,75692,673,1630,40831,32558,12,945.17,8.4,20.35,509.86,406.55,New York City, NY,40.6943,-73.9249
2000,NJNPD00,"Newark, NJ",273546,4092,58,95,2016,1923,12,1495.91,21.2,34.73,736.99,702.99,Newark, NJ,40.7245,-74.1725
2000,CA00109,"Oakland, CA",399484,5038,80,320,2709,1929,12,1261.13,20.03,80.1,678.12,482.87,Oakland, CA,37.3342,-119.6483
2000,OK05506,"Oklahoma City, OK",506132,3951,38,388,2535,990,12,780.63,7.51,76.66,500.86,195.6,Oklahoma City, OK,35.4676,-97.5136
2000,NB02802,"Omaha, NE",390007,3164,37,189,2063,875,12,811.27,9.49,48.46,528.96,224.35,Omaha, NE,41.2627,-96.0522
2000,FL04804,"Orlando, FL",185951,3926,21,141,2720,1044,12,2111.31,11.29,75.83,1462.75,561.44,Orlando, FL,28.4772,-81.3369
2000,PAPEP00,"Philadelphia, PA",1517550,22812,319,1021,11047,10425,12,1503.21,21.02,67.28,727.95,686.96,Philadelphia, PA,40.0077,-75.1339
2000,AZ00723,"Phoenix, AZ",1321045,9754,152,422,5417,3763,12,738.35,11.51,31.94,410.05,284.85,Phoenix, AZ,33.5722,-112.0891
2000,PAPPD00,"Pittsburgh, PA",341247,3267,37,128,1517,1585,12,957.37,10.84,37.51,444.55,464.47,Pittsburgh, PA,40.4396,-79.9762
2000,OR02602,"Portland, OR",529121,5698,19,369,3864,1446,12,1076.88,3.59,69.74,730.27,273.28,Portland, OR,45.5372,-122.65
2000,MD01721,"Prince George's County, MD",680508,6503,67,198,3698,2540,12,955.61,9.85,29.1,543.42,373.25,Prince George's County, MD,37.2209,-77.2683
2000,NC09201,"Raleigh, NC",276093,2049,26,89,1165,769,12,742.14,9.42,32.24,421.96,278.53,Raleigh, NC,35.8325,-78.6435
2000,CA03404,"Sacramento, CA",407018,3117,39,147,1519,1412,12,765.81,9.58,36.12,373.2,346.91,Sacramento, CA,38.5667,-121.4683
2000,UT01803,"Salt Lake City, UT",181743,1301,10,137,578,576,12,715.85,5.5,75.38,318.03,316.93,Salt Lake City, UT,40.7777,-111.9306
2000,TXSPD00,"San Antonio, TX",1144646,7908,85,456,5668,1699,12,690.87,7.43,39.84,495.17,148.43,San Antonio, TX,31.4424,-100.4506
2000,CA03711,"San Diego, CA",1223400,7160,54,349,4980,1777,12,585.25,4.41,28.53,407.06,145.25,San Diego, CA,32.8312,-117.1225
2000,CA03801,"San Francisco, CA",776733,6499,59,229,2755,3456,12,836.71,7.6,29.48,354.69,444.94,San Francisco, CA,37.7562,-122.443
2000,CA04313,"San Jose, CA",894943,4928,19,337,3895,677,12,550.65,2.12,37.66,435.22,75.65,San Jose, CA,37.3019,-121.8486
2000,WASPD00,"Seattle, WA",563374,4333,36,181,2463,1653,12,769.12,6.39,32.13,437.19,293.41,Seattle, WA,47.6211,-122.3244
2000,MOSPD00,"St. Louis, MO",348189,7936,124,112,4476,3224,12,2279.22,35.61,32.17,1285.51,925.93,St. Louis, MO,38.6358,-90.2451
2000,NY05101,"Suffolk County, NY",1270508,2393,25,100,1369,899,0,188.35,1.97,7.87,107.75,70.76,,,,
2000,FL02902,"Tampa, FL",303447,6381,38,235,3925,2183,12,2102.84,12.52,77.44,1293.47,719.4,Tampa, FL,27.9942,-82.4451
2000,AZ01003,"Tucson, AZ",486699,4542,60,355,2683,1444,12,933.23,12.33,72.94,551.26,296.69,Tucson, AZ,32.1545,-110.8782
2000,OK07205,"Tulsa, OK",393049,4411,33,242,3399,737,12,1122.25,8.4,61.57,864.78,187.51,Tulsa, OK,36.1284,-95.9042
2000,,United States,,1425486,15586,,,,,506.5,5.5,,,,United States,,37.0902,-95.7129
2000,VA12800,"Virginia Beach, VA",425257,943,11,101,380,451,12,221.75,2.59,23.75,89.36,106.05,Virginia Beach, VA,36.7335,-76.0435
2000,DCMPD00,"Washington, DC",572059,8622,239,251,4579,3553,12,1507.19,41.78,43.88,800.44,621.09,Washington, DC,38.9047,-77.0163
2000,KS08703,"Wichita, KS",344284,2081,31,176,1279,595,12,604.44,9,51.12,371.5,172.82,Wichita, KS,37.6896,-97.3442
2001,NM00101,"Albuquerque, NM",451098,5259,34,219,3396,1610,12,1165.82,7.54,48.55,752.83,356.91,Albuquerque, NM,35.1053,-106.6464
2001,TX22001,"Arlington, TX",340525,2129,15,145,1282,687,12,625.21,4.4,42.58,376.48,201.75,Arlington, TX,32.6998,-97.125
2001,GAAPD00,"Atlanta, GA",426511,10807,143,367,5956,4341,12,2533.82,33.53,86.05,1396.45,1017.79,Atlanta, GA,33.7627,-84.4224
2001,CO00101,"Aurora, CO",283876,1611,17,195,927,472,12,567.5,5.99,68.69,326.55,166.27,Aurora, CO,39.7087,-104.7273
2001,TX22701,"Austin, TX",671462,3181,26,274,1698,1183,12,473.74,3.87,40.81,252.88,176.18,Austin, TX,30.3004,-97.7522
2001,MD00301,"Baltimore County, MD",765496,6542,31,233,4555,1723,12,854.61,4.05,30.44,595.04,225.08,,,,
2001,MDBPD00,"Baltimore, MD",660826,14799,256,296,8500,5747,12,2239.47,38.74,44.79,1286.27,869.67,Baltimore, MD,39.3051,-76.6144
2001,MA01301,"Boston, MA",591944,7361,65,361,4412,2523,12,1243.53,10.98,60.99,745.34,426.22,Boston, MA,42.3188,-71.0846
2001,NY01401,"Buffalo, NY",293187,3709,64,229,1816,1600,12,1265.06,21.83,78.11,619.4,545.73,Buffalo, NY,42.9016,-78.8487
2001,NC06001,"Charlotte, NC",636459,7775,66,293,4420,2996,12,1221.6,10.37,46.04,694.47,470.73,Charlotte, NC,35.208,-80.8304
2001,ILCPD00,"Chicago, IL",2910709,46608,666,1976,25533,18433,12,1601.26,22.88,67.89,877.21,633.28,Chicago, IL,41.8373,-87.6862
2001,OHCIP00,"Cincinnati, OH",331880,4007,56,323,1533,2095,12,1207.36,16.87,97.32,461.91,631.25,Cincinnati, OH,39.1413,-84.5061
2001,OHCLP00,"Cleveland, OH",479263,6424,77,624,2425,3298,12,1340.39,16.07,130.2,505.99,688.14,Cleveland, OH,41.4767,-81.6804
2001,OHCOP00,"Columbus, OH",712748,6396,81,602,2349,3364,12,897.37,11.36,84.46,329.57,471.98,Columbus, OH,39.9862,-82.985
2001,TXDPD00,"Dallas, TX",1215553,17776,240,660,8546,8330,12,1462.38,19.74,54.3,703.05,685.28,Dallas, TX,32.7936,-96.7662
2001,CODPD00,"Denver, CO",569653,3074,45,317,1462,1250,12,539.63,7.9,55.65,256.65,219.43,Denver, CO,39.7621,-104.8759
2001,MI82349,"Detroit, MI",956283,20947,395,652,12804,7096,12,2190.46,41.31,68.18,1338.93,742.04,Detroit, MI,42.3834,-83.1024
2001,TX07102,"El Paso, TX",576453,4386,20,203,3388,775,12,760.86,3.47,35.22,587.73,134.44,El Paso, TX,31.8479,-106.4309
2001,VA02901,"Fairfax County, VA",948050,249,2,32,42,173,12,26.26,0.21,3.38,4.43,18.25,Fairfax County, VA,38.8531,-77.2998
2001,TX22012,"Fort Worth, TX",546828,3864,67,332,2076,1389,12,706.62,12.25,60.71,379.64,254.01,Fort Worth, TX,32.7811,-97.3473
2001,CA01005,"Fresno, CA",435600,4096,40,202,2492,1362,12,940.31,9.18,46.37,572.08,312.67,Fresno, CA,36.7831,-119.7941
2001,HI00200,"Honolulu, HI",885605,2453,20,293,1141,999,12,276.99,2.26,33.08,128.84,112.8,Honolulu, HI,21.3294,-157.846
2001,TXHPD00,"Houston, TX",1997965,23419,267,945,12286,9921,12,1172.14,13.36,47.3,614.93,496.56,Houston, TX,29.7863,-95.3889
2001,INIPD00,"Indianapolis, IN",798251,7428,112,442,4087,2787,12,930.53,14.03,55.37,511.99,349.14,Indianapolis, IN,39.7771,-86.1458
2001,FL01602,"Jacksonville, FL",754679,7388,75,287,4831,2195,12,978.96,9.94,38.03,640.14,290.85,Jacksonville, FL,30.3322,-81.6749
2001,MOKPD00,"Kansas City, MO",444267,7081,103,319,4292,2367,12,1593.86,23.18,71.8,966.09,532.79,Kansas City, MO,39.1239,-94.5541
2001,NV00201,"Las Vegas, NV",1117763,7549,133,447,3302,3667,12,675.37,11.9,39.99,295.41,328.07,Las Vegas, NV,36.2333,-115.2654
2001,CA01941,"Long Beach, CA",470099,3413,49,125,1822,1417,12,726.02,10.42,26.59,387.58,301.43,Long Beach, CA,33.7981,-118.1675
2001,CA01900,"Los Angeles County, CA",1005891,7997,108,229,5750,1910,12,795.02,10.74,22.77,571.63,189.88,,,,
2001,CA01942,"Los Angeles, CA",3763486,52243,588,1409,33080,17166,12,1388.15,15.62,37.44,878.97,456.12,Los Angeles, CA,34.1139,-118.4068
2001,KY05680,"Louisville, KY",623771,3323,50,145,1673,1455,3,532.73,8.02,23.25,268.21,233.26,Louisville, KY,38.1663,-85.6485
2001,TNMPD00,"Memphis, TN",655898,10906,159,489,5915,4343,12,1662.76,24.24,74.55,901.82,662.15,Memphis, TN,35.1046,-89.9773
2001,AZ00717,"Mesa, AZ",410026,2516,17,106,1941,452,12,613.62,4.15,25.85,473.38,110.24,Mesa, AZ,33.4017,-111.718
2001,FL01300,"Miami-Dade County, FL",1235499,12309,89,508,8452,3260,12,996.28,7.2,41.12,684.1,263.86,,,,
2001,FL01306,"Miami, FL",371863,7210,66,118,4307,2719,12,1938.89,17.75,31.73,1158.22,731.18,Miami, FL,25.7839,-80.2102
2001,WIMPD00,"Milwaukee, WI",601229,5463,127,295,2128,2913,12,908.64,21.12,49.07,353.94,484.51,Milwaukee, WI,43.0642,-87.9673
2001,MN02711,"Minneapolis, MN",386726,4101,43,399,1716,1943,12,1060.44,11.12,103.17,443.73,502.42,Minneapolis, MN,44.9635,-93.2678
2001,MD01604,"Montgomery County, MD",868758,1812,18,136,840,818,12,208.57,2.07,15.65,96.69,94.16,Montgomery County, MD,39.1783,-77.1957
2001,TN01901,"Nashville, TN",555059,9059,61,413,6081,2504,12,1632.08,10.99,74.41,1095.56,451.12,Nashville, TN,36.1715,-86.7843
2001,NY02900,"Nassau County, NY",1041508,1755,13,93,896,753,0,168.51,1.25,8.93,86.03,72.3,Nassau County, NY,42.514,-73.6108
2001,LANPD00,"New Orleans, LA",484289,5877,213,209,2677,2778,12,1213.53,43.98,43.16,552.77,573.62,New Orleans, LA,30.0687,-89.9288
2001,NY03030,"New York City, NY",8023018,68173,629,1530,37812,28202,12,849.72,7.84,19.07,471.29,351.51,New York City, NY,40.6943,-73.9249
2001,NJNPD00,"Newark, NJ",275823,3837,90,91,1819,1837,12,1391.11,32.63,32.99,659.48,666.01,Newark, NJ,40.7245,-74.1725
2001,CA00109,"Oakland, CA",406908,5330,84,295,2826,2125,12,1309.88,20.64,72.5,694.51,522.23,Oakland, CA,37.3342,-119.6483
2001,OK05506,"Oklahoma City, OK",507517,4183,45,405,2643,1090,12,824.21,8.87,79.8,520.77,214.77,Oklahoma City, OK,35.4676,-97.5136
2001,NB02802,"Omaha, NE",390456,2708,25,157,1658,868,12,693.55,6.4,40.21,424.63,222.3,Omaha, NE,41.2627,-96.0522
2001,FL04804,"Orlando, FL",190769,3685,15,135,2449,1086,12,1931.66,7.86,70.77,1283.75,569.27,Orlando, FL,28.4772,-81.3369
2001,PAPEP00,"Philadelphia, PA",1518302,21404,309,1014,10477,9604,12,1409.73,20.35,66.79,690.05,632.55,Philadelphia, PA,40.0077,-75.1339
2001,AZ00723,"Phoenix, AZ",1366542,10532,209,400,5294,4629,12,770.7,15.29,29.27,387.4,338.74,Phoenix, AZ,33.5722,-112.0891
2001,PAPPD00,"Pittsburgh, PA",341414,2964,55,134,1391,1384,12,868.15,16.11,39.25,407.42,405.37,Pittsburgh, PA,40.4396,-79.9762
2001,OR02602,"Portland, OR",537081,4556,21,305,2963,1267,12,848.29,3.91,56.79,551.69,235.9,Portland, OR,45.5372,-122.65
2001,MD01721,"Prince George's County, MD",690617,7202,106,213,3497,3386,12,1042.84,15.35,30.84,506.36,490.29,Prince George's County, MD,37.2209,-77.2683
2001,NC09201,"Raleigh, NC",280791,2187,10,91,1282,804,12,778.87,3.56,32.41,456.57,286.33,Raleigh, NC,35.8325,-78.6435
2001,CA03404,"Sacramento, CA",414582,3309,40,169,1660,1440,12,798.15,9.65,40.76,400.4,347.34,Sacramento, CA,38.5667,-121.4683
2001,UT01803,"Salt Lake City, UT",184723,1166,18,121,546,481,12,631.22,9.74,65.5,295.58,260.39,Salt Lake City, UT,40.7777,-111.9306
2001,TXSPD00,"San Antonio, TX",1170622,9546,100,492,6808,2146,12,815.46,8.54,42.03,581.57,183.32,San Antonio, TX,31.4424,-100.4506
2001,CA03711,"San Diego, CA",1246136,7405,50,342,5284,1729,12,594.24,4.01,27.44,424.03,138.75,San Diego, CA,32.8312,-117.1225
